algorithm,run,checkpoint,error
adam,15,0.7,"[(0.0734285714285714, 0.011569188464266201, 9836.932006120682)]"
adam,15,0.8,"[(0.07450000000000001, 0.01177759483039354, 11240.400491476059)]"
adam,15,0.9,"[(0.07292857142857145, 0.011590194135258209, 12636.126710414886)]"
adam,15,1.0,"[(0.07657142857142862, 0.012035511197689542, 13928.341828584671)]"
adam,16,0.01,"[(0.1258571428571429, 0.019734347390505395, 149.80858969688416)]"
adam,16,0.1,"[(0.08714285714285719, 0.013086383663424716, 1404.6828780174255)]"
adam,16,0.2,"[(0.07792857142857146, 0.011800879544844775, 2804.2009189128876)]"
adam,16,0.3,"[(0.08057142857142852, 0.012294034940412818, 4203.8251893520355)]"
adam,16,0.4,"[(0.08099999999999996, 0.012470040518539624, 5598.448356628418)]"
adam,16,0.5,"[(0.07464285714285712, 0.011648216407692641, 7007.375992298126)]"
adam,16,0.6,"[(0.07564285714285712, 0.011714574891209212, 8434.34151673317)]"
adam,16,0.7,"[(0.07678571428571423, 0.01182095488679748, 9838.229164361954)]"
adam,16,0.8,"[(0.07250000000000001, 0.01132491196521423, 11245.050874471664)]"
adam,16,0.9,"[(0.0744285714285714, 0.011506370190581936, 12632.03654384613)]"
adam,16,1.0,"[(0.08171428571428574, 0.012742169179507455, 13918.626262664795)]"
adam,17,0.01,"[(0.13021428571428573, 0.02028247479936766, 144.86950254440308)]"
adam,17,0.1,"[(0.0783571428571429, 0.011778842657315797, 1470.3604390621185)]"
adam,17,0.2,"[(0.07285714285714284, 0.011043593601075298, 3213.887908935547)]"
adam,17,0.3,"[(0.07128571428571429, 0.011074240823670265, 4761.623109102249)]"
adam,17,0.4,"[(0.07278571428571423, 0.011120948948550088, 6433.792485952377)]"
adam,17,0.5,"[(0.07121428571428567, 0.011070029873236372, 8013.524000406265)]"
adam,17,0.6,"[(0.07514285714285718, 0.011612946870584806, 9627.556690216064)]"
adam,17,0.7,"[(0.07128571428571429, 0.011371087925478307, 11073.856657266617)]"
adam,17,0.8,"[(0.07278571428571423, 0.011428868819050074, 12609.416245698929)]"
adam,17,0.9,"[(0.07157142857142862, 0.011380464545965334, 14064.659220218658)]"
adam,17,1.0,"[(0.07014285714285717, 0.01121217384135587, 14741.441709756851)]"
adam,18,0.01,"[(0.124, 0.01961338231634308, 162.03937768936157)]"
adam,18,0.1,"[(0.0754285714285714, 0.011493456983657406, 1662.0880808830261)]"
adam,18,0.2,"[(0.07257142857142862, 0.011069322027998676, 3266.8137814998627)]"
adam,18,0.3,"[(0.07028571428571428, 0.010911643642710323, 4843.918137073517)]"
adam,18,0.4,"[(0.07564285714285712, 0.011545524813592197, 6277.992173194885)]"
adam,18,0.5,"[(0.07264285714285712, 0.011389116311215915, 7753.278138160706)]"
adam,18,0.6,"[(0.07321428571428568, 0.011351149510641076, 9490.583941459656)]"
adam,18,0.7,"[(0.07371428571428573, 0.011564785346821637, 10930.355453968048)]"
adam,18,0.8,"[(0.0763571428571429, 0.012196140900370366, 12459.054012060165)]"
adam,18,0.9,"[(0.07214285714285718, 0.011496459339069462, 13917.94967508316)]"
adam,18,1.0,"[(0.07214285714285718, 0.0116483291626769, 14694.758677959442)]"
adam,19,0.01,"[(0.1270714285714286, 0.019672681163701838, 153.23040795326233)]"
adam,19,0.1,"[(0.07350000000000001, 0.011208089305832433, 1416.1692638397217)]"
adam,19,0.2,"[(0.0723571428571429, 0.011187557917422026, 2824.617486476898)]"
adam,19,0.3,"[(0.07321428571428568, 0.011402541822905345, 4214.6597402095795)]"
adam,19,0.4,"[(0.07699999999999996, 0.011751017506312874, 5613.376713275909)]"
adam,19,0.5,"[(0.07350000000000001, 0.011278543465176524, 6975.669508934021)]"
adam,19,0.6,"[(0.07028571428571428, 0.011138873737293498, 8343.426328897476)]"
adam,19,0.7,"[(0.07278571428571423, 0.011430335729422413, 9733.620636701584)]"
adam,19,0.8,"[(0.07207142857142856, 0.011411141342031762, 11129.190760612488)]"
adam,19,0.9,"[(0.0733571428571429, 0.011836481356901817, 12508.574286222458)]"
adam,19,1.0,"[(0.0723571428571429, 0.01149874052711821, 13843.883267641068)]"
adam,20,0.01,"[(0.13071428571428567, 0.020073727515830107, 149.41459727287292)]"
adam,20,0.1,"[(0.08850000000000002, 0.013196187278861368, 1420.3334426879883)]"
adam,20,0.2,"[(0.07707142857142857, 0.011637070573812561, 2795.1471905708313)]"
adam,20,0.3,"[(0.07599999999999996, 0.011363346625202456, 4199.070633888245)]"
adam,20,0.4,"[(0.07450000000000001, 0.01121385966546655, 5569.410696268082)]"
adam,20,0.5,"[(0.07521428571428568, 0.011453255318109139, 6950.772693634033)]"
adam,20,0.6,"[(0.07478571428571423, 0.011581952094845142, 8368.216349840164)]"
adam,20,0.7,"[(0.0733571428571429, 0.011227785827907821, 9765.485955953598)]"
adam,20,0.8,"[(0.07414285714285718, 0.011416035792760206, 11160.984568357468)]"
adam,20,0.9,"[(0.07392857142857145, 0.011389490295396435, 12561.450922727585)]"
adam,20,1.0,"[(0.07392857142857145, 0.011605271082132326, 13874.91324687004)]"
adam,21,0.01,"[(0.1339285714285714, 0.020461329505054703, 152.1785740852356)]"
adam,21,0.1,"[(0.07599999999999996, 0.011611288732522226, 1461.5632705688477)]"
adam,21,0.2,"[(0.07592857142857146, 0.01160434711578215, 3059.3734517097473)]"
adam,21,0.3,"[(0.0723571428571429, 0.011405315154246547, 4604.993510007858)]"
adam,21,0.4,"[(0.07414285714285718, 0.011342273665619625, 6076.350546598434)]"
adam,21,0.5,"[(0.07221428571428568, 0.011405728914921028, 7491.649945020676)]"
adam,21,0.6,"[(0.0734285714285714, 0.01157904180640064, 9166.955592870712)]"
adam,21,0.7,"[(0.07385714285714284, 0.011597628618381341, 10655.680320978165)]"
adam,21,0.8,"[(0.07385714285714284, 0.011649091660726927, 12131.770736932755)]"
adam,21,0.9,"[(0.0744285714285714, 0.011885959059466003, 13716.255555152893)]"
adam,21,1.0,"[(0.07514285714285718, 0.012043600233701357, 14594.694551229477)]"
adam,22,0.01,"[(0.12771428571428567, 0.01947035279109614, 160.5307891368866)]"
adam,22,0.1,"[(0.08264285714285713, 0.012414772400999889, 1465.6205716133118)]"
adam,22,0.2,"[(0.07514285714285718, 0.011341563192717032, 3046.7477486133575)]"
adam,22,0.3,"[(0.07314285714285718, 0.011314913805050734, 4606.105167388916)]"
adam,22,0.4,"[(0.07392857142857145, 0.011545389669538003, 6082.185037612915)]"
adam,22,0.5,"[(0.07421428571428568, 0.011537382775069093, 7516.414759635925)]"
adam,22,0.6,"[(0.07050000000000001, 0.011052611315762148, 9159.276998519897)]"
adam,22,0.7,"[(0.07171428571428573, 0.011303689102686481, 10628.53823184967)]"
adam,22,0.8,"[(0.07171428571428573, 0.011286012498463838, 12106.997960567474)]"
adam,22,0.9,"[(0.07285714285714284, 0.011438349734932867, 13632.71045923233)]"
adam,22,1.0,"[(0.07457142857142862, 0.011688124551946578, 14572.414625406265)]"
adam,23,0.01,"[(0.12814285714285711, 0.020070153397827556, 184.76370644569397)]"
adam,23,0.1,"[(0.07764285714285712, 0.011628922458441491, 1665.2384860515594)]"
adam,23,0.2,"[(0.0743571428571429, 0.011338637938974952, 3225.5274333953857)]"
adam,23,0.3,"[(0.07271428571428573, 0.011218248499351872, 4768.318717956543)]"
adam,23,0.4,"[(0.07085714285714284, 0.010996242258930172, 6445.700482368469)]"
adam,23,0.5,"[(0.07071428571428573, 0.010967817222010358, 8014.525998353958)]"
adam,23,0.6,"[(0.07392857142857145, 0.011285895780557402, 9532.830540180206)]"
adam,23,0.7,"[(0.07357142857142862, 0.011306734289924533, 11235.187591075897)]"
adam,23,0.8,"[(0.07121428571428567, 0.011042879639030004, 12831.614546775818)]"
adam,23,0.9,"[(0.07357142857142862, 0.011484309841419873, 14165.223992109299)]"
adam,23,1.0,"[(0.0744285714285714, 0.011822272500253982, 14696.954796075821)]"
