algorithm,run,checkpoint,error
adam,28,0.6,"[(0.033333333333333326, 0.052185490257382616, 1.5717706680297852)]"
adam,28,0.7,"[(0.033333333333333326, 0.05095751365411291, 1.834718942642212)]"
adam,28,0.8,"[(0.033333333333333326, 0.05209039132379696, 2.096389055252075)]"
adam,28,0.9,"[(0.033333333333333326, 0.05188438723844723, 2.359262466430664)]"
adam,28,1.0,"[(0.033333333333333326, 0.059692095642872076, 2.6193859577178955)]"
adam,29,0.01,"[(0.06666666666666665, 0.4917974692793872, 0.026670217514038086)]"
adam,29,0.1,"[(0.06666666666666665, 0.1995417899618129, 0.2611875534057617)]"
adam,29,0.2,"[(0.06666666666666665, 0.2183768442931398, 0.5215990543365479)]"
adam,29,0.3,"[(0.06666666666666665, 0.27552378349952583, 0.7834413051605225)]"
adam,29,0.4,"[(0.033333333333333326, 0.32260701078810333, 1.047847032546997)]"
